customer_id,age,age_group,income,product_category,product_name,brand,purchase_frequency,purchase_amount
1874,32,26-35,45000,Clothing,Jacket,Adidas,5,3000
1875,34,26-35,48000,Electronics,Keyboard,Logitech,5,2000
1876,35,26-35,51000,Groceries,Cheese,Gowardhan,7,170
1877,37,36-50,54000,Home Decor,Cushions,IKEA,6,300
1878,39,36-50,57000,Clothing,Trousers,Arrow,7,1700
1879,40,36-50,60000,Electronics,Smartwatch,Samsung,5,10000
1880,42,36-50,63000,Groceries,Juice,Real,8,90
1881,44,36-50,66000,Home Decor,WallArt,IKEA,5,2400
1882,46,36-50,69000,Clothing,Shirt,AllenSolly,6,2200
1883,47,36-50,72000,Electronics,Projector,Epson,3,28000
1884,49,36-50,75000,Groceries,Coffee,Starbucks,7,450
1885,51,50+,77000,Home Decor,Bedsheet,Portico,5,1300
1886,53,50+,79000,Clothing,Sweater,MonteCarlo,4,1700
1887,55,50+,81000,Electronics,Smart TV,MI,4,29000
1888,57,50+,83000,Groceries,Tea,Tetley,8,240
1889,59,50+,85000,Clothing,Shirt,VanHeusen,6,2100
1890,61,50+,87000,Home Decor,Curtains,IKEA,4,2400
1891,63,50+,89000,Electronics,Speaker,UltimateEars,3,11000
1892,65,50+,91000,Groceries,Honey,Natural,7,250
1893,67,50+,93000,Clothing,Jacket,Woodland,3,3000
1894,19,18-25,27000,Electronics,Headphones,Sony,7,2000
1895,21,18-25,30000,Clothing,Cap,Adidas,8,500
1896,23,18-25,32000,Groceries,Chips,UncleChips,9,40
1897,24,18-25,34000,Home Decor,PhotoFrames,IKEA,6,250
1898,26,26-35,36000,Electronics,Smartwatch,Fossil,5,11000
1899,28,26-35,39000,Clothing,Jeans,Wrangler,7,1300
1900,30,26-35,42000,Groceries,Chocolate,Ferrero,8,190
1901,31,26-35,45000,Home Decor,Rug,IKEA,6,1400
1902,33,26-35,48000,Clothing,Shorts,Reebok,7,850
1903,35,26-35,51000,Electronics,Camera,Panasonic,4,24000
1904,36,36-50,54000,Groceries,Sauce,Maggi,7,95
1905,38,36-50,57000,Home Decor,WallClock,Quartz,6,600
1906,40,36-50,60000,Clothing,Jacket,Wildcraft,5,3100
1907,41,36-50,63000,Electronics,Monitor,LG,5,9000
1908,43,36-50,66000,Groceries,Pasta,Bambino,8,110
1909,45,36-50,69000,Home Decor,Lampshade,IKEA,6,400
1910,46,36-50,72000,Clothing,Blazer,LouisPhilippe,4,4600
1911,48,36-50,75000,Electronics,GamingConsole,Microsoft,3,28000
1912,50,50+,77000,Groceries,Rice,Kohinoor,7,950
1913,52,50+,79000,Home Decor,Carpet,IKEA,5,3100
1914,54,50+,81000,Clothing,Sweater,AllenSolly,4,1700
1915,56,50+,83000,Electronics,Tablet,Samsung,4,20000
1916,58,50+,85000,Groceries,Flour,ShaktiBhog,8,200
1917,60,50+,87000,Clothing,Jeans,Pepe,5,1300
1918,62,50+,89000,Home Decor,Lamp,Philips,6,2000
1919,64,50+,91000,Electronics,Headphones,Sennheiser,3,8000
1920,66,50+,93000,Groceries,Spices,MDH,7,90
1921,68,50+,95000,Clothing,Jacket,Columbia,3,4600
1922,18,18-25,24000,Clothing,Hoodie,Puma,8,1600
1923,20,18-25,27000,Electronics,Earbuds,Skullcandy,7,1500
1924,22,18-25,29000,Groceries,EnergyDrink,Monster,8,100
1925,24,18-25,31000,Home Decor,Showpiece,HomeTown,6,650
1926,25,18-25,33000,Clothing,TShirt,Nike,8,1100
1927,27,26-35,35000,Electronics,Router,TP-Link,6,1100
1928,29,26-35,38000,Groceries,Biscuits,Parle,8,50
1929,31,26-35,41000,Home Decor,Cushion,IKEA,7,250
1930,32,26-35,44000,Clothing,Jeans,FlyingMachine,6,1600
1931,34,26-35,47000,Electronics,SmartBand,MI,5,1200
1932,36,36-50,50000,Groceries,Jam,Kissan,8,80
1933,38,36-50,53000,Home Decor,Curtains,IKEA,6,2200
1934,39,36-50,56000,Clothing,Jacket,Decathlon,5,2700
1935,41,36-50,59000,Electronics,Keyboard,Corsair,4,2900
1936,43,36-50,62000,Groceries,Mayonnaise,Veeba,7,100
1937,45,36-50,65000,Home Decor,Rug,HomeTown,5,1900
1938,46,36-50,68000,Clothing,Shirt,VanHeusen,6,2000
1939,48,36-50,71000,Electronics,ExternalDrive,WD,5,4100
1940,50,50+,73000,Groceries,Coffee,Nescafe,8,360
1941,52,50+,75000,Home Decor,WallClock,Titan,6,850
1942,54,50+,77000,Clothing,Sweater,JohnPlayers,4,1600
1943,56,50+,79000,Electronics,Smartwatch,Fitbit,4,10000
1944,58,50+,81000,Groceries,Tea,Tata,8,250
1945,60,50+,83000,Clothing,Jacket,AllenSolly,4,2200
1946,62,50+,85000,Home Decor,Bedsheet,BombayDyeing,5,1200
1947,64,50+,87000,Electronics,Printer,Canon,4,6000
1948,66,50+,89000,Groceries,Honey,Zandu,7,210
1949,68,50+,91000,Clothing,Blazer,Arrow,3,4100
1950,19,18-25,26000,Electronics,Headphones,JBL,7,2600
1951,21,18-25,29000,Clothing,Shorts,Adidas,8,950
1952,23,18-25,31000,Groceries,Chocolate,Amul,9,55
1953,24,18-25,33000,Home Decor,WallStickers,IKEA,6,160
1954,26,26-35,35000,Electronics,Speaker,Philips,6,3500
1955,28,26-35,38000,Clothing,Jeans,Levis,7,1700
1956,30,26-35,41000,Groceries,Oats,Quaker,8,160
1957,31,26-35,44000,Home Decor,Vases,IKEA,6,350
1958,33,26-35,47000,Clothing,Jacket,Columbia,5,4500
1959,35,26-35,50000,Electronics,Smartwatch,Apple,4,15000
1960,36,36-50,53000,Groceries,Pasta,Barilla,8,110
1961,38,36-50,56000,Home Decor,PhotoFrames,IKEA,6,350
1962,40,36-50,59000,Clothing,TShirt,Puma,7,950
1963,41,36-50,62000,Electronics,Camera,Canon,4,30000
1964,43,36-50,65000,Groceries,Soup,Knorr,7,70
1965,45,36-50,68000,Home Decor,Lamp,Philips,6,2000
1966,47,36-50,71000,Clothing,FormalShirt,Arrow,6,1800
1967,48,36-50,74000,Electronics,Monitor,Acer,4,8500
1968,50,50+,76000,Groceries,Rice,Daawat,7,900
1969,52,50+,78000,Home Decor,Curtains,IKEA,5,2300
1970,54,50+,80000,Clothing,Sweater,MonteCarlo,4,1600
1971,56,50+,82000,Electronics,Tablet,Lenovo,4,16000
1972,58,50+,84000,Groceries,Flour,Patanjali,8,190
1973,60,50+,86000,Clothing,Jeans,Lee,5,1300
1974,62,50+,88000,Home Decor,Rug,IKEA,4,1600
1975,64,50+,90000,Electronics,Headphones,Bose,3,10000
1976,66,50+,92000,Groceries,Spices,Catch,7,80
1977,68,50+,94000,Clothing,Jacket,NorthFace,3,4300
1978,18,18-25,25000,Electronics,Earbuds,Boat,8,1100
1979,20,18-25,28000,Clothing,TShirt,Adidas,8,900
1980,22,18-25,30000,Groceries,Snacks,PepsiCo,9,130
1981,23,18-25,32000,Home Decor,WallLamp,IKEA,6,750
1982,25,18-25,34000,Electronics,PowerBank,MI,7,850
1983,27,26-35,36000,Clothing,Jeans,Spykar,7,1300
1984,29,26-35,39000,Groceries,Yogurt,Amul,8,75
1985,30,26-35,42000,Home Decor,Clock,Ajanta,6,800
1986,32,26-35,45000,Clothing,Jacket,Adidas,5,2800
1987,34,26-35,48000,Electronics,Keyboard,Razer,5,2800
1988,35,26-35,51000,Groceries,Cheese,Amul,7,160
1989,37,36-50,54000,Home Decor,Cushions,IKEA,6,280
1990,39,36-50,57000,Clothing,Trousers,PeterEngland,7,1600
1991,40,36-50,60000,Electronics,Smartwatch,Samsung,5,9000
1992,42,36-50,63000,Groceries,Juice,Tropicana,8,80
1993,44,36-50,66000,Home Decor,WallArt,IKEA,5,2200
1994,46,36-50,69000,Clothing,Shirt,AllenSolly,6,2000
1995,47,36-50,72000,Electronics,Projector,BenQ,3,32000
1996,49,36-50,75000,Groceries,Coffee,Starbucks,7,420
1997,51,50+,77000,Home Decor,Bedsheet,Portico,5,1200
1998,53,50+,79000,Clothing,Sweater,AllenSolly,4,1500
1999,55,50+,81000,Electronics,Smart TV,LG,4,38000
2000,57,50+,83000,Groceries,Tea,TajMahal,8,220
